               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 339,            0.014528,            0.016026,                   0,             0.95372,                 0.9,             0.96361,             0.65614,            0.027654,           0.0089094,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,            0.014252,            0.015641,                   0,             0.95769,             0.90544,             0.95264,             0.65367,            0.028095,           0.0089025,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,            0.014196,            0.014814,                   0,             0.96452,             0.90628,             0.95593,             0.64922,            0.027959,            0.008985,                   0,            0.003268,            0.003268,            0.003268
                 342,            0.014454,             0.01542,                   0,             0.97101,             0.89316,             0.95332,             0.64718,            0.028501,           0.0092369,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,            0.014116,             0.01579,                   0,             0.98526,             0.89121,             0.96353,             0.65791,            0.028023,           0.0091274,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,            0.014397,            0.015201,                   0,             0.93137,             0.90468,             0.96285,             0.66469,            0.027881,           0.0090918,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,            0.014021,            0.015071,                   0,             0.93183,             0.91333,             0.96252,             0.66633,            0.027818,           0.0088077,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,            0.014239,             0.01567,                   0,             0.94031,             0.91333,              0.9637,             0.66663,            0.028216,           0.0088031,                   0,            0.003169,            0.003169,            0.003169
                 347,            0.014074,            0.015301,                   0,             0.94455,             0.90845,             0.95753,             0.65743,            0.029033,           0.0089197,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,            0.014116,            0.015304,                   0,             0.94529,             0.90667,             0.96015,             0.65629,            0.029642,           0.0089322,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,            0.013995,            0.014957,                   0,             0.94904,                 0.9,             0.95474,             0.65629,            0.028274,           0.0088009,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,            0.014067,            0.015345,                   0,             0.95746,             0.90026,              0.9551,             0.65904,            0.027942,           0.0085817,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,            0.014134,            0.015058,                   0,              0.9518,             0.91333,             0.95737,             0.64976,            0.027944,           0.0085177,                   0,             0.00307,             0.00307,             0.00307
                 352,            0.013948,            0.015255,                   0,             0.94478,             0.90667,             0.95165,             0.65157,            0.027798,           0.0086144,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,             0.01418,            0.015248,                   0,             0.95494,             0.91333,             0.95869,             0.65521,            0.027972,           0.0084581,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,            0.014069,            0.015093,                   0,             0.94911,             0.91333,             0.95171,             0.65755,            0.028206,           0.0084413,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,            0.014071,            0.015561,                   0,             0.96476,             0.91262,             0.96055,             0.66314,            0.028406,           0.0084664,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,            0.013887,            0.015993,                   0,             0.96008,             0.90667,              0.9599,             0.65679,            0.027962,           0.0084593,                   0,            0.002971,            0.002971,            0.002971
                 357,             0.01362,            0.014941,                   0,             0.96924,                 0.9,             0.96607,             0.65919,            0.028212,           0.0085273,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,            0.013843,             0.01544,                   0,             0.95614,             0.90667,             0.96192,             0.66559,            0.028151,           0.0083932,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,            0.013853,            0.015309,                   0,             0.95765,             0.90451,             0.96722,              0.6567,            0.028093,           0.0085111,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,             0.01392,             0.01531,                   0,             0.94483,                 0.9,             0.95642,             0.65609,            0.027772,           0.0086108,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,             0.01385,            0.015395,                   0,             0.95024,             0.89122,              0.9596,              0.6567,            0.027394,           0.0085666,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.013943,            0.015427,                   0,             0.94396,             0.89837,             0.95136,             0.65197,            0.027463,           0.0086229,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,             0.01391,            0.015238,                   0,             0.97513,             0.86667,             0.95446,             0.65648,            0.027838,           0.0089452,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.013903,            0.014985,                   0,             0.93848,             0.91529,             0.95175,             0.65725,            0.027993,           0.0089524,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.013806,            0.014899,                   0,              0.9404,                 0.9,              0.9492,             0.65754,            0.028804,           0.0088409,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,             0.01402,             0.01539,                   0,             0.94443,             0.90667,             0.95914,             0.66251,             0.02824,           0.0084168,                   0,            0.002773,            0.002773,            0.002773
                 367,            0.013635,            0.014598,                   0,             0.94377,              0.8952,             0.95851,             0.66665,            0.028557,           0.0086632,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,            0.013764,            0.014825,                   0,             0.93722,             0.89572,             0.95994,             0.65891,            0.028733,           0.0087508,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.013751,            0.014998,                   0,             0.94339,             0.91333,             0.96181,             0.65702,            0.027955,            0.008703,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.013748,            0.015316,                   0,             0.94292,             0.91333,             0.96165,             0.65565,            0.027845,            0.008777,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,            0.013647,            0.014601,                   0,             0.95046,              0.8954,             0.95881,             0.65346,            0.028384,           0.0090128,                   0,            0.002674,            0.002674,            0.002674
                 372,            0.013467,             0.01441,                   0,             0.95325,                 0.9,             0.95364,             0.65683,            0.028473,           0.0088491,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,            0.013968,            0.014851,                   0,              0.9506,             0.89809,             0.95497,              0.6622,            0.028787,           0.0088057,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.013669,            0.014788,                   0,              0.9848,             0.86399,             0.94926,             0.65726,            0.028521,           0.0087827,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,             0.01355,            0.014579,                   0,              0.9315,             0.90653,             0.95851,             0.66363,            0.028957,           0.0084953,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.013305,            0.014776,                   0,             0.95065,             0.89903,             0.96158,             0.66067,            0.029187,           0.0085195,                   0,            0.002575,            0.002575,            0.002575
                 377,            0.013529,            0.014723,                   0,             0.95449,             0.88667,             0.96321,             0.66355,            0.029107,           0.0087259,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.013571,            0.014626,                   0,                   1,             0.85669,             0.96224,             0.66519,            0.029218,           0.0086391,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,            0.013112,            0.014712,                   0,             0.97031,             0.87142,             0.95992,             0.66946,            0.029334,           0.0087907,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,            0.013289,            0.014622,                   0,                   1,              0.8651,             0.95667,             0.66776,            0.029428,           0.0088134,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.013642,            0.014528,                   0,             0.99301,                0.86,             0.95512,              0.6609,            0.029354,           0.0089583,                   0,            0.002476,            0.002476,            0.002476
                 382,            0.013254,              0.0144,                   0,             0.98474,             0.86051,             0.95842,             0.66346,             0.02886,           0.0089805,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,            0.013299,            0.014842,                   0,             0.99204,             0.86667,             0.95946,             0.66425,            0.028506,           0.0089464,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,            0.013102,            0.014714,                   0,                   1,             0.85705,             0.95876,             0.65987,            0.028998,           0.0090208,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,             0.01305,            0.014387,                   0,             0.94168,                 0.9,             0.95617,             0.66492,            0.029501,           0.0090345,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,            0.013413,            0.014733,                   0,             0.94369,             0.89377,             0.95028,             0.66584,            0.030243,           0.0092773,                   0,            0.002377,            0.002377,            0.002377
                 387,            0.013412,            0.014415,                   0,             0.96396,             0.89164,             0.95516,             0.65268,             0.02987,           0.0093377,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,            0.013313,            0.015129,                   0,             0.96651,             0.88667,             0.95885,             0.65655,             0.02924,           0.0093223,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,             0.01323,            0.014268,                   0,             0.96391,             0.89023,             0.95479,             0.65036,            0.030015,           0.0093189,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,            0.013116,             0.01438,                   0,             0.95079,             0.90162,             0.95592,             0.65601,            0.029777,           0.0092911,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,             0.01341,            0.015046,                   0,             0.94916,             0.91333,             0.95657,             0.66132,            0.029439,           0.0091227,                   0,            0.002278,            0.002278,            0.002278
                 392,            0.013366,            0.014603,                   0,             0.95067,             0.89943,             0.95905,             0.65989,            0.029588,           0.0089957,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,            0.013261,            0.014658,                   0,             0.97113,             0.89718,             0.94851,              0.6567,            0.029713,           0.0089684,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,            0.013205,            0.013737,                   0,             0.94968,             0.91333,             0.94908,             0.65401,            0.030166,           0.0090263,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,            0.013278,            0.014308,                   0,             0.95041,             0.89446,             0.95124,             0.64673,            0.029437,            0.008871,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,            0.013049,            0.014583,                   0,             0.92603,             0.91803,             0.94844,             0.65664,            0.028824,           0.0089809,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.013046,            0.014109,                   0,             0.94296,                 0.9,             0.94938,             0.66237,            0.028542,           0.0089834,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,            0.013017,             0.01412,                   0,              0.9444,             0.90599,             0.94893,             0.65743,            0.028515,           0.0091355,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,            0.013338,            0.014696,                   0,             0.96786,             0.89333,             0.95186,             0.65311,            0.029251,           0.0091326,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,            0.012721,            0.014066,                   0,              0.9781,             0.89321,             0.94949,             0.65164,            0.029112,           0.0090934,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,            0.013059,            0.014096,                   0,             0.96406,             0.89415,             0.94991,             0.65735,            0.028494,           0.0091395,                   0,             0.00208,             0.00208,             0.00208
                 402,            0.012858,            0.014111,                   0,             0.95667,             0.90667,             0.95505,             0.66193,            0.028723,            0.009306,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,            0.013036,             0.01396,                   0,             0.98517,             0.88557,             0.95244,             0.65256,            0.028907,           0.0092528,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,             0.01267,            0.013446,                   0,             0.97808,             0.89238,             0.95023,             0.66137,            0.028989,           0.0089598,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,             0.01315,            0.014537,                   0,             0.98416,             0.88667,              0.9516,             0.66023,            0.029401,           0.0089213,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,            0.013005,            0.014343,                   0,             0.95099,             0.90559,             0.95684,             0.65865,            0.029777,           0.0089643,                   0,            0.001981,            0.001981,            0.001981
                 407,            0.012896,            0.014364,                   0,             0.95836,             0.92064,             0.95727,             0.65835,              0.0303,           0.0090296,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,             0.01262,            0.014106,                   0,             0.95576,             0.92667,             0.96126,             0.66611,            0.029561,           0.0088589,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,            0.012766,            0.014037,                   0,             0.95962,             0.91333,             0.95444,             0.67008,            0.029748,           0.0089573,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,            0.012767,            0.014424,                   0,             0.95121,             0.90989,             0.95416,             0.67223,            0.029668,           0.0090568,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,             0.01289,            0.014105,                   0,             0.96422,             0.89817,             0.95511,             0.67122,            0.029629,           0.0090964,                   0,            0.001882,            0.001882,            0.001882
                 412,            0.012736,            0.014051,                   0,             0.96373,             0.88569,             0.96061,             0.66679,             0.02989,           0.0092144,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,            0.012894,            0.014387,                   0,             0.95079,                 0.9,             0.96178,             0.66736,            0.029518,           0.0092613,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,            0.012583,            0.014058,                   0,             0.96499,             0.91885,              0.9624,             0.66563,            0.029548,           0.0092673,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,            0.012435,            0.014073,                   0,             0.96243,             0.92667,             0.96252,             0.67153,            0.029148,           0.0092597,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,            0.012187,            0.014008,                   0,             0.96364,                0.92,             0.96228,             0.66947,            0.029312,           0.0091873,                   0,            0.001783,            0.001783,            0.001783
                 417,            0.012629,            0.014219,                   0,              0.9518,              0.9216,             0.95785,             0.67072,            0.029262,           0.0090486,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,            0.012595,             0.01357,                   0,             0.96961,             0.89333,             0.95754,             0.66367,            0.029397,           0.0091283,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,            0.012513,            0.013742,                   0,             0.95789,             0.90997,             0.95649,             0.66775,              0.0293,           0.0090799,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,            0.012284,            0.014072,                   0,             0.95774,             0.90648,             0.95254,             0.67337,            0.029282,           0.0089675,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,            0.012308,            0.014019,                   0,             0.96425,             0.89901,              0.9567,             0.67521,            0.029441,           0.0090362,                   0,            0.001684,            0.001684,            0.001684
                 422,            0.012469,            0.013861,                   0,             0.96428,             0.89984,             0.95658,             0.66822,            0.029571,           0.0092461,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,            0.012485,            0.013964,                   0,             0.95749,             0.90103,             0.95541,             0.66022,            0.029449,           0.0093739,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,            0.012356,              0.0133,                   0,             0.96266,             0.89333,             0.95052,              0.6619,            0.029319,           0.0093602,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,            0.012507,            0.013789,                   0,             0.96227,             0.89333,             0.95022,             0.66424,            0.029257,           0.0092698,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,            0.012578,            0.013696,                   0,             0.95697,             0.88958,             0.95038,             0.66338,            0.028963,           0.0091627,                   0,            0.001585,            0.001585,            0.001585
                 427,            0.012308,            0.013581,                   0,             0.97634,             0.87333,              0.9491,             0.66463,             0.02897,           0.0091524,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,            0.012433,            0.014197,                   0,             0.97032,                0.88,             0.95513,             0.66908,            0.029256,            0.009249,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,            0.012471,            0.013622,                   0,             0.97077,             0.88554,              0.9538,             0.67062,            0.029281,            0.009311,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,            0.012501,            0.014071,                   0,             0.97155,                0.88,             0.95471,             0.67099,             0.02942,           0.0092722,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,            0.012408,            0.013624,                   0,              0.9769,             0.89333,             0.95525,             0.66834,            0.029634,           0.0092928,                   0,            0.001486,            0.001486,            0.001486
                 432,            0.012363,            0.013466,                   0,             0.96395,             0.89119,              0.9577,             0.66626,            0.029353,           0.0093813,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,            0.012323,            0.013663,                   0,               0.971,             0.89275,             0.95778,             0.66597,            0.029385,           0.0094463,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,            0.012218,            0.013621,                   0,             0.96804,                0.88,             0.95696,             0.65809,            0.029711,           0.0095459,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,            0.012375,            0.013643,                   0,             0.96056,             0.88667,             0.95805,             0.65902,            0.029363,           0.0095777,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,            0.012021,            0.013501,                   0,             0.96996,             0.88667,             0.95867,              0.6632,            0.029303,           0.0095925,                   0,            0.001387,            0.001387,            0.001387
                 437,            0.012354,            0.013604,                   0,             0.97078,             0.88592,             0.95893,             0.66405,            0.029183,           0.0095297,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,            0.012298,            0.013633,                   0,             0.97074,             0.88466,             0.95924,             0.66445,            0.029216,            0.009499,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,             0.01209,            0.013293,                   0,             0.96671,                0.88,              0.9559,             0.66632,            0.029052,            0.009465,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,            0.012117,            0.013522,                   0,             0.97758,               0.872,             0.95544,             0.66663,             0.02898,           0.0096029,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,            0.011985,            0.013909,                   0,             0.96712,                0.88,             0.95961,             0.66889,            0.028604,           0.0095744,                   0,            0.001288,            0.001288,            0.001288
                 442,             0.01182,            0.013298,                   0,             0.96783,                0.88,             0.95997,             0.66878,            0.028713,           0.0096071,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,            0.011938,            0.013557,                   0,             0.97059,             0.87998,             0.95776,             0.66836,            0.028744,           0.0095921,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,            0.012081,            0.013551,                   0,             0.96505,             0.87333,             0.95297,             0.66292,             0.02886,           0.0097779,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,            0.011945,            0.013574,                   0,             0.97055,             0.87884,             0.95294,             0.66202,            0.028811,           0.0098311,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,            0.012011,            0.013512,                   0,             0.97758,             0.87218,             0.95327,             0.66211,            0.028565,           0.0097826,                   0,            0.001189,            0.001189,            0.001189
                 447,            0.012002,            0.013557,                   0,             0.97652,             0.87333,             0.95377,              0.6638,            0.028214,           0.0096308,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,            0.011772,            0.013061,                   0,             0.97391,             0.87333,             0.95415,             0.66245,            0.028232,           0.0096083,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,            0.011929,            0.013242,                   0,             0.97054,             0.87857,             0.95475,             0.66224,            0.028277,           0.0096001,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,            0.011835,            0.013461,                   0,             0.96893,                0.88,               0.955,             0.66723,             0.02815,           0.0096269,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,            0.011962,            0.013411,                   0,              0.9775,             0.86877,             0.95487,             0.66485,             0.02833,           0.0095556,                   0,             0.00109,             0.00109,             0.00109
                 452,            0.011904,            0.013164,                   0,             0.97753,             0.87027,              0.9545,             0.66316,            0.028569,           0.0096507,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,            0.011836,            0.013195,                   0,             0.97749,             0.86845,             0.95506,             0.66549,            0.028935,           0.0098393,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,            0.011786,            0.013194,                   0,             0.97748,             0.86808,             0.95537,             0.66573,            0.029304,           0.0098524,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,            0.011929,            0.013173,                   0,             0.98948,             0.86667,             0.95558,             0.66906,            0.029772,           0.0099027,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,             0.01167,            0.012925,                   0,             0.99234,             0.86387,             0.95429,              0.6635,             0.02976,           0.0099536,                   0,            0.000991,            0.000991,            0.000991
                 457,            0.011941,            0.013361,                   0,             0.96996,                0.88,             0.95347,             0.66463,            0.029678,           0.0099508,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,             0.01165,            0.013068,                   0,             0.97053,             0.87808,             0.95083,             0.66254,            0.029746,            0.010061,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,            0.011804,            0.013089,                   0,             0.95711,             0.89254,             0.95277,             0.66488,            0.029674,            0.010093,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,             0.01183,            0.013222,                   0,             0.95549,             0.89333,             0.95359,             0.66594,            0.029483,            0.010053,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,            0.011499,            0.012988,                   0,             0.95591,             0.89333,             0.95441,             0.66684,            0.029282,           0.0099669,                   0,            0.000892,            0.000892,            0.000892
                 462,            0.011931,            0.012938,                   0,                   1,             0.86514,             0.95496,             0.66813,            0.029254,           0.0099401,                   0,           0.0008722,           0.0008722,           0.0008722
                 463,            0.011612,            0.012871,                   0,             0.95641,             0.89333,             0.95473,             0.66639,            0.029102,           0.0099242,                   0,           0.0008524,           0.0008524,           0.0008524
                 464,            0.011686,            0.012828,                   0,             0.95572,             0.89333,             0.95468,             0.66815,            0.028905,           0.0099244,                   0,           0.0008326,           0.0008326,           0.0008326
                 465,            0.011505,            0.012815,                   0,             0.95847,             0.89333,             0.95497,             0.66661,            0.028927,           0.0098943,                   0,           0.0008128,           0.0008128,           0.0008128
                 466,            0.011822,            0.013037,                   0,             0.96393,             0.89091,             0.95496,             0.66414,            0.029219,           0.0098619,                   0,            0.000793,            0.000793,            0.000793
                 467,            0.011469,            0.012936,                   0,             0.95497,             0.89333,             0.95497,             0.66422,            0.029512,           0.0099347,                   0,           0.0007732,           0.0007732,           0.0007732
                 468,            0.011362,            0.012568,                   0,             0.98246,             0.86667,             0.95511,             0.66351,            0.029485,           0.0099206,                   0,           0.0007534,           0.0007534,           0.0007534
                 469,            0.011615,            0.013167,                   0,             0.95051,             0.89638,             0.95842,             0.66141,            0.029345,           0.0098671,                   0,           0.0007336,           0.0007336,           0.0007336
                 470,            0.011389,            0.012652,                   0,             0.95708,             0.89205,             0.95843,             0.66559,            0.029207,           0.0098714,                   0,           0.0007138,           0.0007138,           0.0007138
                 471,            0.011317,            0.012858,                   0,             0.95708,             0.89189,             0.95876,             0.66602,            0.029236,           0.0099263,                   0,            0.000694,            0.000694,            0.000694
                 472,             0.01141,            0.012778,                   0,             0.95063,             0.89864,             0.95837,             0.66742,            0.029077,           0.0099345,                   0,           0.0006742,           0.0006742,           0.0006742
                 473,            0.011481,            0.013197,                   0,             0.95064,             0.89884,             0.95835,             0.66692,             0.02922,           0.0098822,                   0,           0.0006544,           0.0006544,           0.0006544
                 474,            0.011459,            0.012875,                   0,             0.95067,              0.8993,             0.95873,             0.66706,            0.029298,           0.0099213,                   0,           0.0006346,           0.0006346,           0.0006346
                 475,            0.011369,            0.012806,                   0,             0.96231,             0.89333,             0.95878,             0.66438,            0.029271,           0.0098889,                   0,           0.0006148,           0.0006148,           0.0006148
                 476,            0.011384,            0.013042,                   0,             0.97788,             0.88413,             0.95926,               0.665,            0.029161,           0.0097874,                   0,            0.000595,            0.000595,            0.000595
                 477,            0.011222,            0.013174,                   0,             0.97792,              0.8859,             0.95576,              0.6709,            0.029134,           0.0097443,                   0,           0.0005752,           0.0005752,           0.0005752
                 478,            0.011573,            0.013103,                   0,              0.9779,             0.88517,             0.95631,             0.66962,            0.029026,           0.0096885,                   0,           0.0005554,           0.0005554,           0.0005554
                 479,            0.011495,            0.012627,                   0,             0.97757,                0.88,             0.95648,             0.66942,             0.02896,           0.0096779,                   0,           0.0005356,           0.0005356,           0.0005356
                 480,            0.011531,            0.012572,                   0,             0.97091,             0.88996,             0.95916,               0.671,            0.028995,           0.0097113,                   0,           0.0005158,           0.0005158,           0.0005158
                 481,            0.011081,            0.012603,                   0,             0.98199,                0.88,             0.95879,             0.66751,            0.029155,           0.0097901,                   0,            0.000496,            0.000496,            0.000496
                 482,            0.011192,            0.012802,                   0,             0.98131,                0.88,             0.95849,             0.66477,            0.029212,           0.0098453,                   0,           0.0004762,           0.0004762,           0.0004762
                 483,            0.011183,            0.012808,                   0,             0.97805,                0.88,             0.95548,             0.66625,            0.029105,           0.0098633,                   0,           0.0004564,           0.0004564,           0.0004564
                 484,            0.011251,            0.012182,                   0,              0.9485,                 0.9,             0.95527,             0.66723,            0.029103,            0.009872,                   0,           0.0004366,           0.0004366,           0.0004366
                 485,            0.011187,            0.012696,                   0,             0.95482,                 0.9,             0.95863,             0.67073,            0.029317,           0.0099306,                   0,           0.0004168,           0.0004168,           0.0004168
                 486,            0.011137,            0.013095,                   0,             0.96151,                 0.9,             0.95946,             0.67084,            0.029359,           0.0099412,                   0,            0.000397,            0.000397,            0.000397
                 487,            0.011022,            0.012772,                   0,             0.96114,                 0.9,             0.95982,             0.67201,            0.029337,            0.009921,                   0,           0.0003772,           0.0003772,           0.0003772
                 488,            0.010992,            0.012257,                   0,             0.95921,                 0.9,             0.96015,             0.67438,            0.029306,           0.0099226,                   0,           0.0003574,           0.0003574,           0.0003574
                 489,            0.011425,            0.012989,                   0,             0.96389,             0.88987,             0.95667,             0.67413,            0.029298,           0.0098978,                   0,           0.0003376,           0.0003376,           0.0003376
                 490,            0.011176,            0.012458,                   0,                0.97,             0.88667,             0.95604,             0.66644,            0.029377,           0.0099375,                   0,           0.0003178,           0.0003178,           0.0003178
                 491,            0.011347,            0.012501,                   0,             0.96402,              0.8932,             0.95613,             0.67082,            0.029208,           0.0099281,                   0,            0.000298,            0.000298,            0.000298
                 492,            0.011098,            0.012408,                   0,             0.96402,             0.89301,             0.95608,             0.66826,            0.029146,           0.0099262,                   0,           0.0002782,           0.0002782,           0.0002782
                 493,            0.010992,            0.012992,                   0,               0.964,             0.89267,             0.95642,             0.67198,            0.029081,            0.009941,                   0,           0.0002584,           0.0002584,           0.0002584
                 494,             0.01101,            0.012831,                   0,             0.96394,             0.89106,             0.95695,             0.67425,            0.029024,           0.0099369,                   0,           0.0002386,           0.0002386,           0.0002386
                 495,            0.010669,            0.012715,                   0,             0.96393,             0.89073,             0.95694,             0.67335,            0.029024,           0.0099337,                   0,           0.0002188,           0.0002188,           0.0002188
                 496,            0.010992,            0.012657,                   0,              0.9708,             0.88647,              0.9567,             0.67292,            0.029071,           0.0099674,                   0,            0.000199,            0.000199,            0.000199
                 497,            0.010568,            0.012013,                   0,             0.96646,             0.88667,             0.95666,             0.67169,            0.029098,           0.0099877,                   0,           0.0001792,           0.0001792,           0.0001792
                 498,            0.011205,             0.01243,                   0,             0.96775,                0.88,             0.95627,             0.67152,             0.02908,           0.0099839,                   0,           0.0001594,           0.0001594,           0.0001594
                 499,            0.011239,            0.012711,                   0,             0.96779,                0.88,             0.95619,             0.67016,            0.029054,           0.0099623,                   0,           0.0001396,           0.0001396,           0.0001396
